id,y_2013,y_2014,y_2015,y_2016,y_2017
100100-1,24167,35000,0,0,48000
100200-1,41000,57609,0,0,36806
100200-2,33892,33750,0,0,39565
100300-1,32266,24375,0,0,32946
100300-2,56947,50033,0,0,45000
100300-3,65677,66411,0,0,74196
100400-1,25188,30625,0,0,24878
100400-2,40363,37500,0,0,38906
100500-1,82933,80903,0,0,71750
100500-2,29391,35185,0,0,36250
100500-3,22892,27459,0,0,47574
100601-1,71938,70000,0,0,73500
100602-1,32500,48125,0,0,49141
100602-2,60944,65556,0,0,70560
100700-1,78500,70938,0,0,42500
100700-2,60227,42557,0,0,32500
100800-1,9539,15476,0,0,17393
100800-2,20625,16250,0,0,25781
100900-1,23661,31541,0,0,31250
100900-2,14679,17303,0,0,50096
101001-1,27108,53750,0,0,48576
101001-2,41903,43275,0,0,44884
101002-1,55609,55568,0,0,58424
101002-2,67935,65845,0,0,54231
101101-1,39643,38730,0,0,43750
101102-1,55216,59543,0,0,0
101102-2,34290,33089,0,0,33250
101102-3,46176,52216,0,0,56667
101102-4,32255,34167,0,0,51292
101103-1,43594,49167,0,0,57000
101201-1,52426,52447,0,0,41528
101202-1,49844,48190,0,0,48143
101202-2,44938,42207,0,0,44375
101303-1,41434,40930,0,0,33641
101303-2,39028,39330,0,0,66404
101303-3,71855,71177,0,0,64537
101304-1,46141,39704,0,0,43144
101304-2,40408,40772,0,0,50815
101304-3,40833,41063,0,0,48594
101305-1,55132,51833,0,0,56908
101306-1,42539,43869,0,0,47357
101306-2,61250,65313,0,0,63235
101306-3,54583,42031,0,0,54297
101307-1,40625,33250,0,0,45536
101400-1,0,0,0,0,0
101400-2,54432,56406,0,0,57216
101400-3,47708,47379,0,0,53071
101500-1,64844,72598,0,0,51740
101500-2,78451,78164,0,0,70933
101500-3,34841,33882,0,0,43875
101500-4,59821,59706,0,0,70362
101600-1,45051,43036,0,0,53750
101600-2,50189,51429,0,0,66058
101600-3,65972,70375,0,0,78347
101700-1,58846,62083,0,0,68250
101700-2,65647,62805,0,0,70028
101700-3,73403,75208,0,0,73661
101700-4,65682,59146,0,0,66211
101700-5,58846,60729,0,0,70227
101802-1,76988,77333,0,0,80702
101802-2,70052,85769,0,0,93571
101802-3,61765,60819,0,0,78169
101802-4,90184,79591,0,0,78156
101803-1,86917,87625,0,0,103962
101803-2,103688,105054,0,0,99907
101804-1,91594,87460,0,0,80368
101804-2,109333,106655,0,0,106917
101902-1,79250,77240,0,0,87050
101903-1,53173,51901,0,0,62694
101903-2,53157,54693,0,0,94750
101903-3,80438,58068,0,0,81389
101904-1,80990,79028,0,0,103571
102001-1,56566,58163,0,0,77321
102001-2,71840,75691,0,0,50440
102002-1,61503,62340,0,0,69118
102002-2,61782,62931,0,0,81629
102002-3,61184,52157,0,0,65333
102003-1,65616,63524,0,0,55233
102004-1,50997,50590,0,0,66019
102005-1,51500,50650,0,0,72794
102005-2,0,0,0,0,15685
102005-3,48472,45813,0,0,25139
102005-4,66490,71369,0,0,71042
102006-1,66362,75833,0,0,71389
980100-1,0,0,0,0,0
