id,y_2013,y_2014,y_2015,y_2016,y_2017
100100-1,8,9,39,31,0
100200-1,4,3,5,0,0
100200-2,16,33,33,24,22
100300-1,100,69,0,40,26
100300-2,0,0,0,0,16
100300-3,0,0,15,20,17
100400-1,80,92,104,78,37
100400-2,42,90,51,57,47
100500-1,0,0,0,17,19
100500-2,14,17,13,0,0
100500-3,164,170,100,70,71
100601-1,8,10,4,10,9
100602-1,6,0,0,10,9
100602-2,26,32,24,18,14
100700-1,5,6,6,6,0
100700-2,12,17,10,24,22
100800-1,108,116,142,130,104
100800-2,19,81,64,29,25
100900-1,66,83,77,65,39
100900-2,13,25,0,12,19
101001-1,34,20,13,5,8
101001-2,70,85,94,86,66
101002-1,50,38,27,30,27
101002-2,8,9,14,0,0
101101-1,34,39,71,56,47
101102-1,45,30,75,72,70
101102-2,79,62,108,149,175
101102-3,66,70,56,13,0
101102-4,18,18,0,14,18
101103-1,102,104,60,68,26
101201-1,87,60,68,86,78
101202-1,0,29,34,40,43
101202-2,56,47,57,38,22
101303-1,0,0,0,0,0
101303-2,75,72,53,63,74
101303-3,106,208,227,252,299
101304-1,35,32,6,34,37
101304-2,56,68,64,59,87
101304-3,31,46,41,55,29
101305-1,46,102,85,100,97
101306-1,61,73,70,28,26
101306-2,27,25,46,28,25
101306-3,59,76,76,69,52
101307-1,74,90,80,71,34
101400-1,0,0,0,0,0
101400-2,36,44,26,0,0
101400-3,178,163,150,118,107
101500-1,15,14,13,0,0
101500-2,28,0,0,0,0
101500-3,8,0,0,0,14
101500-4,17,27,25,12,12
101600-1,133,101,118,98,65
101600-2,13,0,71,73,93
101600-3,0,0,0,0,0
101700-1,0,0,0,0,0
101700-2,0,0,0,0,0
101700-3,0,15,14,13,13
101700-4,0,0,14,13,27
101700-5,0,0,0,0,0
101802-1,45,17,12,13,16
101802-2,0,0,0,0,0
101802-3,34,35,29,0,0
101802-4,7,7,0,0,0
101803-1,0,51,55,58,80
101803-2,11,21,0,0,0
101804-1,157,79,73,37,49
101804-2,0,0,0,0,17
101902-1,26,23,32,18,11
101903-1,84,59,76,22,52
101903-2,38,33,15,14,0
101903-3,24,21,29,0,21
101904-1,0,7,5,10,10
102001-1,64,80,16,8,0
102001-2,0,0,0,0,0
102002-1,29,27,0,0,0
102002-2,0,0,0,0,0
102002-3,71,79,69,51,50
102003-1,68,41,101,148,141
102004-1,71,41,42,15,13
102005-1,93,93,85,38,63
102005-2,0,0,0,29,20
102005-3,8,13,22,25,0
102005-4,16,0,0,0,0
102006-1,155,88,69,143,120
980100-1,0,0,0,0,0
