id,y_2013,y_2014,y_2015,y_2016,y_2017
100100-1,0,0,0,5,7
100200-1,0,0,0,0,0
100200-2,0,0,1,2,3
100300-1,0,0,0,0,0
100300-2,0,0,12,37,29
100300-3,12,0,0,0,0
100400-1,0,0,0,0,0
100400-2,0,0,0,0,0
100500-1,0,0,0,1,1
100500-2,0,0,0,0,0
100500-3,14,13,14,0,0
100601-1,79,61,28,17,14
100602-1,0,0,0,0,0
100602-2,10,14,19,0,8
100700-1,4,0,7,10,11
100700-2,5,7,6,0,0
100800-1,0,0,0,5,5
100800-2,0,0,0,0,0
100900-1,0,0,0,7,6
100900-2,0,0,24,20,25
101001-1,0,0,0,0,0
101001-2,0,0,15,18,14
101002-1,4,5,5,5,10
101002-2,12,0,0,0,0
101101-1,0,0,0,0,0
101102-1,0,0,0,0,0
101102-2,0,0,0,0,0
101102-3,11,9,0,0,0
101102-4,0,0,0,0,0
101103-1,6,5,4,0,0
101201-1,0,0,0,0,0
101202-1,12,11,10,10,0
101202-2,0,8,7,9,8
101303-1,0,0,0,0,0
101303-2,0,0,0,0,0
101303-3,0,0,58,51,73
101304-1,16,29,36,26,24
101304-2,0,0,0,0,0
101304-3,0,0,0,0,0
101305-1,0,13,13,10,39
101306-1,0,12,13,10,11
101306-2,46,56,69,66,13
101306-3,0,0,0,0,0
101307-1,5,7,8,7,5
101400-1,0,0,0,0,0
101400-2,0,0,0,0,0
101400-3,6,0,0,0,0
101500-1,0,0,0,0,0
101500-2,13,13,11,13,15
101500-3,0,0,0,0,11
101500-4,15,16,13,0,0
101600-1,0,0,0,0,0
101600-2,0,0,0,0,0
101600-3,29,23,32,35,24
101700-1,31,35,27,16,16
101700-2,0,0,0,0,0
101700-3,19,19,0,0,0
101700-4,0,0,0,0,0
101700-5,0,0,0,0,0
101802-1,56,102,147,148,143
101802-2,0,0,16,39,70
101802-3,12,10,0,0,15
101802-4,17,14,12,10,0
101803-1,123,155,168,82,63
101803-2,31,52,44,69,40
101804-1,23,24,18,37,37
101804-2,121,125,116,84,45
101902-1,51,50,46,53,51
101903-1,5,12,13,58,39
101903-2,16,15,24,24,17
101903-3,10,0,0,26,17
101904-1,20,3,4,4,22
102001-1,51,52,52,0,0
102001-2,11,0,0,0,0
102002-1,0,0,0,0,0
102002-2,11,11,0,0,0
102002-3,0,0,0,0,0
102003-1,35,20,46,35,7
102004-1,0,9,9,9,10
102005-1,58,56,49,35,44
102005-2,0,0,0,0,0
102005-3,0,0,0,0,0
102005-4,0,0,0,0,0
102006-1,23,33,39,29,29
980100-1,0,0,0,0,0
