id,y_2013,y_2014,y_2015,y_2016,y_2017
100100-1,15,9,2,0,0
100200-1,0,0,0,0,0
100200-2,17,11,8,6,7
100300-1,17,8,6,10,12
100300-2,21,0,0,0,0
100300-3,0,0,0,0,0
100400-1,17,12,13,0,0
100400-2,0,0,0,0,0
100500-1,13,14,10,12,15
100500-2,0,0,0,0,0
100500-3,38,110,118,0,0
100601-1,9,11,14,28,30
100602-1,0,0,0,0,0
100602-2,41,39,35,0,0
100700-1,0,0,0,0,0
100700-2,0,0,0,19,21
100800-1,27,21,20,9,11
100800-2,0,0,0,0,0
100900-1,83,110,66,20,28
100900-2,29,38,71,49,46
101001-1,0,0,0,0,0
101001-2,84,71,35,73,82
101002-1,48,60,60,28,48
101002-2,138,58,53,27,44
101101-1,0,0,21,19,17
101102-1,0,0,0,0,0
101102-2,65,65,0,51,48
101102-3,81,154,202,148,117
101102-4,0,0,0,0,0
101103-1,46,48,50,68,40
101201-1,55,45,128,58,72
101202-1,0,11,10,29,37
101202-2,61,49,64,36,38
101303-1,31,34,67,47,64
101303-2,13,9,13,127,119
101303-3,214,278,339,376,313
101304-1,43,55,83,71,69
101304-2,8,26,43,36,25
101304-3,62,72,35,45,39
101305-1,70,53,65,100,102
101306-1,8,22,43,33,51
101306-2,24,9,76,74,68
101306-3,37,37,56,48,41
101307-1,76,85,60,62,75
101400-1,2,2,6,6,5
101400-2,29,31,39,41,44
101400-3,68,89,112,92,150
101500-1,8,6,0,0,0
101500-2,0,0,0,16,17
101500-3,23,35,32,33,0
101500-4,30,21,17,19,16
101600-1,11,0,0,0,40
101600-2,6,12,0,0,0
101600-3,0,0,0,0,28
101700-1,0,8,3,3,3
101700-2,0,0,0,0,0
101700-3,11,8,10,11,13
101700-4,83,89,0,17,16
101700-5,0,0,0,0,0
101802-1,35,33,41,51,29
101802-2,0,0,0,0,0
101802-3,0,33,41,38,92
101802-4,20,7,0,0,0
101803-1,429,289,186,227,276
101803-2,0,0,0,0,0
101804-1,169,189,166,324,268
101804-2,73,82,74,70,55
101902-1,141,122,95,101,22
101903-1,219,261,249,253,18
101903-2,63,11,0,0,0
101903-3,0,0,0,0,0
101904-1,9,43,58,185,206
102001-1,65,62,24,42,50
102001-2,21,36,32,28,64
102002-1,19,13,0,0,0
102002-2,0,0,0,0,14
102002-3,100,14,132,102,157
102003-1,146,145,233,282,242
102004-1,202,156,154,226,222
102005-1,85,76,25,17,64
102005-2,0,0,0,93,65
102005-3,0,0,0,0,31
102005-4,0,0,0,0,0
102006-1,157,266,322,235,286
980100-1,16,17,18,19,22
