id,y_2013,y_2014,y_2015,y_2016,y_2017
100100-1,9,0,0,0,0
100200-1,5,5,11,13,13
100200-2,0,0,0,0,0
100300-1,0,0,0,0,0
100300-2,15,10,9,9,0
100300-3,14,11,11,12,0
100400-1,15,13,15,16,17
100400-2,22,0,0,0,0
100500-1,0,0,0,0,0
100500-2,0,0,0,0,0
100500-3,0,0,0,0,0
100601-1,13,24,21,6,4
100602-1,0,0,0,0,9
100602-2,0,0,0,0,0
100700-1,0,0,0,0,0
100700-2,0,0,5,4,7
100800-1,3,9,49,54,30
100800-2,0,19,22,20,11
100900-1,26,28,0,0,43
100900-2,0,22,25,54,72
101001-1,0,0,0,0,0
101001-2,17,0,47,31,33
101002-1,0,12,9,9,8
101002-2,24,27,21,0,0
101101-1,9,18,22,19,0
101102-1,0,0,0,0,0
101102-2,12,11,36,33,58
101102-3,10,17,22,14,23
101102-4,0,0,0,0,0
101103-1,16,18,11,12,17
101201-1,47,60,55,23,23
101202-1,25,21,20,22,39
101202-2,0,0,22,0,0
101303-1,0,10,24,25,31
101303-2,0,0,11,9,12
101303-3,13,27,10,12,12
101304-1,19,19,112,136,96
101304-2,0,0,0,0,0
101304-3,0,0,0,0,0
101305-1,17,25,28,27,39
101306-1,0,0,0,0,19
101306-2,34,46,26,39,87
101306-3,17,0,0,0,0
101307-1,0,0,0,6,12
101400-1,0,0,0,0,0
101400-2,28,28,6,0,0
101400-3,30,33,46,43,25
101500-1,0,0,0,0,0
101500-2,54,43,45,12,15
101500-3,0,0,0,0,0
101500-4,0,0,0,0,0
101600-1,85,83,83,116,76
101600-2,0,0,0,0,0
101600-3,36,42,75,105,13
101700-1,0,0,0,0,0
101700-2,0,13,18,31,32
101700-3,0,0,0,0,0
101700-4,0,0,0,0,0
101700-5,0,0,0,0,0
101802-1,0,0,0,0,0
101802-2,0,0,0,0,0
101802-3,0,24,0,34,31
101802-4,33,16,20,0,0
101803-1,18,16,14,16,28
101803-2,0,0,0,0,0
101804-1,63,89,67,68,15
101804-2,12,11,0,0,0
101902-1,10,7,8,11,13
101903-1,74,39,76,0,0
101903-2,19,20,19,22,21
101903-3,0,0,0,0,0
101904-1,7,7,44,37,36
102001-1,0,0,0,0,0
102001-2,0,0,0,0,0
102002-1,11,0,0,0,0
102002-2,0,0,0,0,0
102002-3,0,0,0,13,28
102003-1,0,0,0,0,0
102004-1,34,148,144,140,141
102005-1,0,17,15,24,32
102005-2,0,0,0,0,0
102005-3,0,0,0,0,0
102005-4,0,85,69,63,74
102006-1,55,75,84,39,16
980100-1,0,0,0,0,0
