id,y_2013,y_2014,y_2015,y_2016,y_2017
101802-2,0,0,0,0,47
101400-1,0,0,0,0,0
101802-4,0,0,0,0,181
101802-1,0,0,0,0,81
101802-3,0,0,0,0,69
101902-1,0,0,0,0,44
102005-1,0,0,0,0,42
102005-2,0,0,0,0,0
102005-3,0,0,0,0,110
102005-4,0,0,0,0,9
102004-1,0,0,0,0,45
102003-1,0,0,0,0,110
101803-1,0,0,0,0,143
101803-2,0,0,0,0,0
101600-2,0,0,0,0,69
101600-1,0,0,0,0,120
100601-1,0,0,0,0,115
100900-1,0,0,0,0,157
100900-2,0,0,0,0,109
101001-1,0,0,0,0,93
102002-3,0,0,0,0,50
102002-2,0,0,0,0,0
101102-3,0,0,0,0,235
101102-2,0,0,0,0,81
101102-4,0,0,0,0,156
100700-1,0,0,0,0,27
100700-2,0,0,0,0,115
100800-2,0,0,0,0,102
100800-1,0,0,0,0,142
101700-4,0,0,0,0,101
101700-2,0,0,0,0,127
101700-3,0,0,0,0,56
101700-1,0,0,0,0,104
101700-5,0,0,0,0,110
101600-3,0,0,0,0,65
100602-2,0,0,0,0,84
101804-2,0,0,0,0,20
101804-1,0,0,0,0,88
101903-1,0,0,0,0,160
101903-2,0,0,0,0,80
101903-3,0,0,0,0,0
101904-1,0,0,0,0,124
102001-2,0,0,0,0,129
101307-1,0,0,0,0,134
102001-1,0,0,0,0,0
102006-1,0,0,0,0,83
101201-1,0,0,0,0,89
101202-2,0,0,0,0,103
101202-1,0,0,0,0,93
980100-1,0,0,0,0,0
101002-2,0,0,0,0,114
101500-4,0,0,0,0,57
101400-3,0,0,0,0,18
101400-2,0,0,0,0,9
100300-1,0,0,0,0,74
100300-3,0,0,0,0,96
100300-2,0,0,0,0,27
100400-1,0,0,0,0,237
100400-2,0,0,0,0,85
100602-1,0,0,0,0,131
101101-1,0,0,0,0,166
101103-1,0,0,0,0,117
100100-1,0,0,0,0,73
100200-1,0,0,0,0,52
100200-2,0,0,0,0,95
100500-2,0,0,0,0,156
100500-3,0,0,0,0,122
100500-1,0,0,0,0,60
101102-1,0,0,0,0,42
101500-3,0,0,0,0,20
101500-1,0,0,0,0,18
101500-2,0,0,0,0,105
101002-1,0,0,0,0,26
101304-3,0,0,0,0,188
101304-1,0,0,0,0,33
101304-2,0,0,0,0,55
101306-2,0,0,0,0,52
101306-1,0,0,0,0,0
101306-3,0,0,0,0,54
101305-1,0,0,0,0,18
101303-2,0,0,0,0,128
101303-3,0,0,0,0,181
101303-1,0,0,0,0,112
102002-1,0,0,0,0,14
101001-2,0,0,0,0,81
