id,y_2013,y_2014,y_2015,y_2016,y_2017
100100-1,42,67,51,49,66
100200-1,26,27,22,30,34
100200-2,75,63,47,47,14
100300-1,59,93,96,137,145
100300-2,159,208,180,173,141
100300-3,40,30,19,24,0
100400-1,79,102,95,97,87
100400-2,39,26,30,92,92
100500-1,0,0,39,52,62
100500-2,71,66,88,53,19
100500-3,115,115,151,190,236
100601-1,80,70,89,131,116
100602-1,8,12,13,19,17
100602-2,148,101,106,84,121
100700-1,45,50,0,5,4
100700-2,29,40,47,53,30
100800-1,40,63,55,35,59
100800-2,18,50,89,138,113
100900-1,112,150,43,46,50
100900-2,13,7,82,170,216
101001-1,41,26,41,49,47
101001-2,117,159,130,121,122
101002-1,64,54,25,30,69
101002-2,100,109,100,96,61
101101-1,87,203,231,214,266
101102-1,76,67,99,123,164
101102-2,67,103,85,113,105
101102-3,57,82,88,77,79
101102-4,175,71,52,76,66
101103-1,111,79,65,88,110
101201-1,51,72,38,71,94
101202-1,81,74,80,70,38
101202-2,175,163,185,189,216
101303-1,18,0,0,0,0
101303-2,0,0,16,12,53
101303-3,152,108,105,161,193
101304-1,92,94,124,131,124
101304-2,13,13,46,30,72
101304-3,71,119,141,78,63
101305-1,63,125,153,177,195
101306-1,84,98,96,121,94
101306-2,55,64,111,183,146
101306-3,80,88,42,29,23
101307-1,215,195,206,129,90
101400-1,0,0,0,0,0
101400-2,15,16,0,0,0
101400-3,74,93,54,42,14
101500-1,94,109,94,68,53
101500-2,251,251,207,148,126
101500-3,61,91,120,178,171
101500-4,196,210,135,161,164
101600-1,214,188,202,258,144
101600-2,16,20,0,0,54
101600-3,109,93,96,67,48
101700-1,94,115,98,100,97
101700-2,273,237,202,166,151
101700-3,24,8,11,107,110
101700-4,151,176,162,94,93
101700-5,161,175,136,44,48
101802-1,88,45,63,82,76
101802-2,41,34,52,42,31
101802-3,139,93,90,119,113
101802-4,195,221,263,257,292
101803-1,244,241,289,74,117
101803-2,18,14,20,36,36
101804-1,115,47,79,69,95
101804-2,131,59,204,193,230
101902-1,91,87,102,76,75
101903-1,186,193,211,213,246
101903-2,193,196,231,221,167
101903-3,68,69,115,88,87
101904-1,132,153,166,109,130
102001-1,93,149,101,102,112
102001-2,109,72,124,362,267
102002-1,140,108,157,161,177
102002-2,11,16,27,59,100
102002-3,208,114,145,139,121
102003-1,217,199,264,314,399
102004-1,107,162,259,265,308
102005-1,166,198,141,98,173
102005-2,0,0,0,0,0
102005-3,0,0,0,0,11
102005-4,34,13,29,43,95
102006-1,109,117,133,213,262
980100-1,0,0,0,0,0
