id,y_2013,y_2014,y_2015,y_2016,y_2017
101802-2,0,0,0,0,738
101400-1,0,0,0,0,0
101802-4,0,0,0,0,875
101802-1,0,0,0,0,1346
101802-3,0,0,0,0,428
101902-1,0,0,0,0,864
102005-1,0,0,0,0,1141
102005-2,0,0,0,0,95
102005-3,0,0,0,0,419
102005-4,0,0,0,0,408
102004-1,0,0,0,0,2193
102003-1,0,0,0,0,2101
101803-1,0,0,0,0,2034
101803-2,0,0,0,0,437
101600-2,0,0,0,0,444
101600-1,0,0,0,0,965
100601-1,0,0,0,0,788
100900-1,0,0,0,0,375
100900-2,0,0,0,0,469
101001-1,0,0,0,0,389
102002-3,0,0,0,0,1685
102002-2,0,0,0,0,588
101102-3,0,0,0,0,778
101102-2,0,0,0,0,619
101102-4,0,0,0,0,534
100700-1,0,0,0,0,192
100700-2,0,0,0,0,212
100800-2,0,0,0,0,146
100800-1,0,0,0,0,383
101700-4,0,0,0,0,489
101700-2,0,0,0,0,743
101700-3,0,0,0,0,258
101700-1,0,0,0,0,372
101700-5,0,0,0,0,605
101600-3,0,0,0,0,518
100602-2,0,0,0,0,639
101804-2,0,0,0,0,1011
101804-1,0,0,0,0,1189
101903-1,0,0,0,0,1738
101903-2,0,0,0,0,1068
101903-3,0,0,0,0,351
101904-1,0,0,0,0,1074
102001-2,0,0,0,0,986
101307-1,0,0,0,0,836
102001-1,0,0,0,0,941
102006-1,0,0,0,0,2585
101201-1,0,0,0,0,807
101202-2,0,0,0,0,849
101202-1,0,0,0,0,521
980100-1,0,0,0,0,0
101002-2,0,0,0,0,591
101500-4,0,0,0,0,506
101400-3,0,0,0,0,1263
101400-2,0,0,0,0,297
100300-1,0,0,0,0,507
100300-3,0,0,0,0,630
100300-2,0,0,0,0,617
100400-1,0,0,0,0,457
100400-2,0,0,0,0,384
100602-1,0,0,0,0,421
101101-1,0,0,0,0,903
101103-1,0,0,0,0,790
100100-1,0,0,0,0,327
100200-1,0,0,0,0,212
100200-2,0,0,0,0,317
100500-2,0,0,0,0,332
100500-3,0,0,0,0,1020
100500-1,0,0,0,0,519
101102-1,0,0,0,0,399
101500-3,0,0,0,0,619
101500-1,0,0,0,0,339
101500-2,0,0,0,0,951
101002-1,0,0,0,0,470
101304-3,0,0,0,0,370
101304-1,0,0,0,0,870
101304-2,0,0,0,0,515
101306-2,0,0,0,0,750
101306-1,0,0,0,0,487
101306-3,0,0,0,0,528
101305-1,0,0,0,0,1586
101303-2,0,0,0,0,641
101303-3,0,0,0,0,2037
101303-1,0,0,0,0,678
102002-1,0,0,0,0,462
101001-2,0,0,0,0,865
